time,track,horse,race_name,class,race_restrictions,major,racetype,distance,prize,going,runners,category,topor,direction,stall,trainer,horse_age,pounds,jockey_name,jockeys_claim,fav,OfficialRating,Odds,racecardno,last1,last2,last3,speedandtodayrating,jockeytrainerstallionrating,total,LastRun,jockey14runs,jockey14wins,jockey14strike,jockey30runs,jockey30wins,jockey30strike,jockey1yrruns,jockey1yrwins,jockey1yrstrike,jockeyruns,jockeywins,jockeystrike,jocktrainruns,jocktrainwins,jocktrainstrike,jockcsrruns,jockcsrwins,jockcsrstrike,trainer14runs,trainer14wins,trainer14strike,trainer30runs,trainer30wins,trainer30strike,trainer1yrruns,trainer1yrwins,trainer1yrstrike,trainerruns,trainerwins,trainerstrike,traincsrruns,traincsrwins,traincsrstrike,form,horsecountry,stallsanalyser,HorseSex,stallion,LastRace_Pos,SecondLastRace_Pos,LR_OR,2LR_OR,3LR_OR,4LR_OR,Going_WinPC,Career_WinPC,Class_WinPC,Direction_WinPC,LR_Track,LR_class,LR_prize,LR_distance,LR_runners,LR_Odds,LR_weight,Days_Since_2LR,2LR_Track,2LR_class,2LR_prize,2LR_distance,2LR_runners,2LR_Odds,2LR_weight,Days_Since_3LR,3LR_Track,3LR_class,3LR_prize,3LR_distance,3LR_runners,3LR_Odds,ThirdLastRace_Pos,CareerRuns,CareerWins,LR_Major,2LR_Major,3LR_Major,LR_Going,2LR_Going,3LR_Going,dam,Headgear,headgearlr,Class_plcPC,TrkDist_plcPC,Going_plcPC,HeadgearRuns,HeadgearWins,Headgear_WinPC,MilesTravelled,PosMilesTravelled,LRDistAhead,LRDistBt,GoingRuns,GoingWins,GoingPlaces,LRSubWinpc,LRSubPlcpc,stallpos,surface,DetailedSex,TrainerHorseRuns,Hcap_NonRuns,Hcap_NonWins,NH_Hcap_NonRuns,NH_Hcap_NonWins,medianOR,avgOR,SurfaceRuns,SurfaceWins,code,Stallion1yrPC,StallionAgePC,StallionDistancePC,StallionTrackPC,StallionClassPC,StallionSurfacePC,StallionGoingPC,FCOdds,EarlyOdds,dams_stallion,LWIN_Track,LWIN_distance,LWIN_odds,LWIN_going,LWIN_OR,ClassandHigherWins,JockeyHorseRuns,JockeyHorseWins,SeasonRuns,TrainerHorseWins,TrainerHorseCodeWins,penalty,HorseCareerPlaces,HorseTrackRuns,HorseTrackWins,HorseTrackPlaces,HorseTrackWin%,HorseTrackPlace%,HorseDistanceRuns,HorseDistanceWins,HorseDistancePlaces,HorseDistanceWin%,HorseDistancePlace%,HorseCDRuns,HorseCDWins,HorseCDPlaces,HorseCDWin%,HorseclassRuns,HorseclassWins,HorseclassPlaces,race_date,Unnamed: 183,racedate,racetime,race_restrictions_age,race_class,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,odds,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,dayssincelr,careerruns,surfacetype,horse_prizewin,Unnamed: 47
17:25:00,Ballinrobe,Go Gill Go (IRE),Adare Manor Opportunity Handicap Hurdle (80-102),Irish,4yo+,Non-Major,Handicap Hurdle,2m1f ,6372,Good,15,National Hunt,99,Right Handed,0,"Grace, James",7,165,"Mulcahy, Shane",0,Non Fav,98,8.0,2,36.57039999999999,31.314195,15.867975,3.3429,0.1294,118.78273664,58,4,0,0,9,0,0,117,5,4,231,7,3,1,0,0,5,0,0,0,0,0,1,0,0,17,1,6,34,1,3,0,0,0,1532440,(IRE),0,Female,Dylan Thomas (IRE),Eleventh,Fourth,99.0,99.0,99.0,97.0,0,10,10,14,Wexford,Irish,6106.0,2m ,11.0,8.0,154.0,187,Clonmel,Irish,5310.0,2m½f ,15.0,4.0,169.0,202,Punchestown,Irish,5841.0,2m ,11.0,3.5,Fourth,10,1,,,,Heavy,Heavy,Good,Go Ali Go (IRE),None,None,30,0,50,10,1,10,115,Joint Tenth,,89.65,4,0,2,0,29,None,Flat,Mare,10,6,0,6,0,90.5,93,1,0,Hurdle,11,14,11,6,0,13,14,5.0,8.5,Ali-royal (IRE),Sligo,2m1f ,16.0,Yielding,0.0,0,0,0,0,1,10,0,3,0,0,0,0,0,2,1,2,50,100,0,0,0,0,10,1,3,2022-05-03,,2022-05-03,17:25:00,4yo+,Irish,2m1f ,6372,Good,14,9th,1.25,Go Gill Go (IRE),7.0,98,4 mins 18.70s,258.7,22.68,92.5,17.0,9,National Hunt,9.4,2.9663566555239,3,3,3766,0,Handicap Hurdle,"mid-division, 7th halfway, pushed along after 2 out and no impression approaching last, no extra",2,None,Right Handed,58,10,Flat,,
17:25:00,Ballinrobe,Ernie From Nurney (IRE),Adare Manor Opportunity Handicap Hurdle (80-102),Irish,4yo+,Non-Major,Handicap Hurdle,2m1f ,6372,Good,15,National Hunt,99,Right Handed,0,"Roche, Padraig",5,164,"Smithers, P T",4,Non Fav,97,4.5,3,57.74900000000001,18.01639296,11.586771199999998,0.6,0.2526,107.6493716252,57,0,0,0,0,0,0,7,0,0,7,0,0,6,0,0,0,0,0,1,0,0,3,0,0,123,13,11,273,23,8,2,0,0,0708,(IRE),0,Male,Dylan Thomas (IRE),Eighth,Seventeenth,97.0,0.0,0.0,0.0,0,0,0,0,Leopardstown,Irish,6372.0,2m ,18.0,40.0,152.0,80,Naas,Irish,6638.0,1m7½f ,24.0,100.0,159.0,107,Punchestown,Irish,6372.0,2m ,21.0,200.0,Seventh,4,0,,,,Yielding,Soft,Soft,Royal Flight (IRE),None,None,0,0,0,4,0,0,134,Joint Seventh,0.75,8.20,0,0,0,0,0,None,Flat,Gelding,4,1,0,1,0,90.5,93,1,0,Hurdle,11,8,11,6,0,13,14,14.0,5.5,Kings Theatre (IRE),,,,,,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2022-05-03,,2022-05-03,17:25:00,4yo+,Irish,2m1f ,6372,Good,14,13th,43,Ernie From Nurney (IRE),3.5,97,4 mins 18.70s,258.7,94.18,92.5,17.0,13,National Hunt,6.0,2.38,3,3,3766,0,Handicap Hurdle,"chased leader, closer in 6th halfway, pushed along and no impression before 2 out, soon no extra, weakened, tailed off",3,None,Right Handed,57,4,Flat,,
17:25:00,Ballinrobe,Made In Pimlico (IRE),Adare Manor Opportunity Handicap Hurdle (80-102),Irish,4yo+,Non-Major,Handicap Hurdle,2m1f ,6372,Good,15,National Hunt,99,Right Handed,0,"Duke, B W",5,164,"Kennedy, B P",2,Non Fav,97,20.0,4,40.05,26.9109,9.30624,0.5334000000000001,0.0470999999999999,94.16413850000002,287,3,0,0,7,0,0,47,0,0,83,1,1,19,0,0,0,0,0,3,0,0,7,0,0,74,1,1,127,2,2,3,0,0,425006P,(IRE),0,Male,Dragon Pulse (IRE),Pulled Up,Sixth,99.0,99.0,102.0,45.0,0,0,0,0,Ballinrobe,Irish,5841.0,2m1½f ,15.0,18.0,155.0,321,Navan,Irish,5310.0,2m ,18.0,50.0,155.0,331,Kilbeggan,Irish,5310.0,2m ,14.0,50.0,Thirteenth,15,0,,,,Good,Good,Good,Runway Giant (USA),None,None,7,0,14,9,0,0,134,Joint Seventh,,Didnt Finish,7,0,1,8,17,None,Flat,Gelding,15,8,0,3,0,90.5,93,4,0,Hurdle,9,7,11,0,0,12,12,25.0,20.0,Giants Causeway (USA),,,,,,0,0,0,0,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,2022-05-03,,2022-05-03,17:25:00,4yo+,Irish,2m1f ,6372,Good,14,PU,,Made In Pimlico (IRE),33.0,97,4 mins 18.70s,258.7,,92.5,17.0,PU,National Hunt,55.0,12.5,3,3,3766,0,Handicap Hurdle,"always towards rear, never a factor, detached 3 out and pulled up before next",4,None,Right Handed,287,15,Flat,,
17:25:00,Ballinrobe,Getaway Milani (IRE),Adare Manor Opportunity Handicap Hurdle (80-102),Irish,4yo+,Non-Major,Handicap Hurdle,2m1f ,6372,Good,15,National Hunt,99,Right Handed,0,"Cooper, Thomas",7,162,"Lyons, T B",4,Non Fav,95,18.0,5,61.4098,24.836607,9.2721024,0.8,0.1296,118.6905037638,22,0,0,0,2,0,0,5,0,0,5,0,0,4,0,0,0,0,0,1,0,0,7,0,0,70,5,7,162,7,4,1,0,0,0074,(IRE),0,Male,Getaway (GER),Fourth,Seventh,0.0,0.0,0.0,0.0,0,0,0,0,Tramore,Irish,5310.0,2m ,13.0,80.0,151.0,61,Clonmel,Irish,6903.0,2m2½f ,17.0,300.0,158.0,75,Clonmel,Irish,5310.0,2m ,17.0,80.0,Twelfth,4,0,,,,Good To Yielding,Heavy,Heavy,Nifty Milan (IRE),None,None,0,0,0,4,0,0,157,Clear Top,0.5,10.75,0,0,0,0,0,None,Flat,Gelding,4,0,0,0,0,90.5,93,0,0,Hurdle,11,13,13,6,0,10,13,20.0,16.0,Milan,,,,,,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2022-05-03,,2022-05-03,17:25:00,4yo+,Irish,2m1f ,6372,Good,14,6th,NK,Getaway Milani (IRE),18.0,95,4 mins 18.70s,258.7,15.93,92.5,17.0,6,National Hunt,25.892721352,7.2,3,3,3766,0,Handicap Hurdle,"rear of mid-division, some headway before 2 out, soon pushed along and went 6th at last, ridden and kept on one pace run-in",5,None,Right Handed,22,4,Flat,212.0,
17:25:00,Ballinrobe,Run Like Fada (IRE),Adare Manor Opportunity Handicap Hurdle (80-102),Irish,4yo+,Non-Major,Handicap Hurdle,2m1f ,6372,Good,15,National Hunt,99,Right Handed,0,"McCarthy, Eoin Christopher",5,162,"Noonan, G B",0,Non Fav,95,18.0,6,34.59043679999999,17.81146728,12.8312295,0.4,0.7301,85.83609059153332,190,6,0,0,17,0,0,151,6,4,221,10,5,60,4,7,1,0,0,5,2,40,16,4,25,192,12,6,300,23,8,6,0,0,089,(IRE),0,Male,Court Cave (IRE),Ninth,Eighth,0.0,0.0,0.0,,0,0,0,0,Wexford,Irish,5310.0,2m½f ,13.0,100.0,151.0,205,Limerick,Irish,6372.0,2m ,16.0,50.0,160.0,218,Roscommon,Irish,5310.0,1m7½f ,17.0,150.0,Tenth,3,0,,,,Heavy,Soft,Good,Run Like The Wind (IRE),None,None,0,0,0,3,0,0,90,Clear Bottom,0.5,32.20,1,0,0,0,9,None,Flat,Gelding,3,0,0,0,0,90.5,93,0,0,Hurdle,8,2,4,26,0,9,6,25.0,16.0,Kalanisi (IRE),,,,,,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2022-05-03,,2022-05-03,17:25:00,4yo+,Irish,2m1f ,6372,Good,14,3rd,NSE,Run Like Fada (IRE),14.0,95,4 mins 18.70s,258.7,2.28,92.5,17.0,3,National Hunt,23.299718922503995,6.8,3,3,3766,0,Handicap Hurdle,"chased clear leader, closer in 3rd halfway, headway to dispute lead after 2 out, headed early run-in, ridden and no impression inside final furlong",6,None,Right Handed,190,3,Flat,1062.0,
17:25:00,Ballinrobe,Peace Party (IRE),Adare Manor Opportunity Handicap Hurdle (80-102),Irish,4yo+,Non-Major,Handicap Hurdle,2m1f ,6372,Good,15,National Hunt,99,Right Handed,0,"McDonogh, Desmond",10,161,"OCallaghan, Shane",0,Non Fav,94,8.5,7,69.65,27.904499999999995,11.6797,1.3807999999999998,0.1731,143.24608941600002,15,11,0,0,27,1,4,152,9,6,177,10,6,0,0,0,5,1,20,1,0,0,5,0,0,54,2,4,118,4,3,9,0,0,6621766,(IRE),0,Male,Gamut (IRE),Sixth,Sixth,96.0,96.0,97.0,88.0,22,7,7,10,Fairyhouse,Irish,10619.0,2m ,15.0,50.0,140.0,33,Naas,Irish,5310.0,2m3f ,18.0,40.0,157.0,143,Fairyhouse,Irish,5841.0,2m ,15.0,5.0,Seventh,28,2,,,,Yielding,Good To Yielding,Yielding To Soft,Inoffensive (IRE),Hood,Hood,21,0,33,16,2,13,146,Joint Third,0.15,17.10,9,2,3,0,50,None,Flat,Gelding,28,16,2,16,2,90.5,93,1,0,Hurdle,8,11,0,0,0,0,17,14.0,8.0,Tiraaz (USA),Thurles,2m ,5.5,Good,88.0,0,0,0,0,2,28,0,6,1,0,0,0,0,2,0,0,0,0,0,0,0,0,28,2,6,2022-05-03,,2022-05-03,17:25:00,4yo+,Irish,2m1f ,6372,Good,14,2nd,2.25,Peace Party (IRE),4.5,94,4 mins 18.70s,258.7,2.25,92.5,17.0,2,National Hunt,6.600948417717593,2.256944260837336,3,3,3766,0,Handicap Hurdle,"held up towards rear, some headway after 3 out, progress into 3rd at last, ridden and kept on run-in to go 2nd on line",7,None,Right Handed,15,28,Flat,2124.0,
17:25:00,Ballinrobe,Bidentime (IRE),Adare Manor Opportunity Handicap Hurdle (80-102),Irish,4yo+,Non-Major,Handicap Hurdle,2m1f ,6372,Good,15,National Hunt,99,Right Handed,0,"Cusack, Liam P",6,158,"Ellis, Adam",4,Non Fav,91,25.0,8,39.8574,18.7109064,11.018847999999998,1.2,0.1520999999999999,90.5678500277143,19,1,0,0,2,0,0,15,0,0,17,0,0,16,0,0,0,0,0,3,0,0,9,0,0,78,5,6,138,7,5,4,1,25,68U0890,(IRE),0,Male,Flemensfirth (USA),Fifteenth,Ninth,0.0,0.0,0.0,0.0,0,0,0,0,Clonmel,Irish,5310.0,2m½f ,16.0,11.0,158.0,54,Thurles,Irish,5310.0,2m5f ,12.0,3.0,161.0,94,Fairyhouse,Irish,6638.0,2m ,17.0,125.0,Eighth,7,0,,,,Yielding,Yielding,Good To Yielding,Thuringe (FR),None,None,0,0,0,7,0,0,132,Clear Ninth,1.25,59.50,0,0,0,0,0,None,Flat,Gelding,7,0,0,0,0,90.5,93,1,0,Hurdle,11,11,18,0,0,10,13,20.0,22.0,Turgeon (USA),,,,,,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2022-05-03,,2022-05-03,17:25:00,4yo+,Irish,2m1f ,6372,Good,14,11th,1.5,Bidentime (IRE),40.0,91,4 mins 18.70s,258.7,43.18,92.5,17.0,11,National Hunt,68.09837525134694,15.0,3,3,3766,0,Handicap Hurdle,"rear of mid-division, never a factor, pushed along and no extra after 2 out, weakened",8,None,Right Handed,19,7,Flat,,
17:25:00,Ballinrobe,Joyful Noise (IRE),Adare Manor Opportunity Handicap Hurdle (80-102),Irish,4yo+,Non-Major,Handicap Hurdle,2m1f ,6372,Good,15,National Hunt,99,Right Handed,0,"Cromwell, Gavin Patrick",5,153,"OBrien, P M",4,Non Fav,86,33.0,10,36.68713999999999,20.432412000000003,7.9551542,1.7,0.8005,84.5931479366,37,1,0,0,2,0,0,4,0,0,4,0,0,2,0,0,0,0,0,37,4,11,87,5,6,802,75,9,1577,141,9,43,4,9,00P0,(IRE),0,Female,Quest For Peace (IRE),Twelfth,Pulled Up,0.0,0.0,0.0,0.0,0,0,0,0,Limerick,Irish,7965.0,2m3f ,13.0,150.0,159.0,52,Gowran Park,Irish,6372.0,2m ,18.0,125.0,161.0,59,Navan,Irish,6638.0,2m ,14.0,150.0,Fourteenth,4,0,,,,Good To Yielding,Heavy,Yielding,Respect Dale (IRE),None,None,0,0,0,4,0,0,146,Joint Third,0.0,79.00,0,0,0,18,36,None,Flat,Mare,4,0,0,0,0,90.5,93,0,0,Hurdle,0,0,0,0,0,0,0,20.0,33.0,Westerner,,,,,,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2022-05-03,,2022-05-03,17:25:00,4yo+,Irish,2m1f ,6372,Good,14,8th,1.75,Joyful Noise (IRE),66.0,86,4 mins 18.70s,258.7,21.43,92.5,17.0,8,National Hunt,194.39017983,35.02262253714901,3,3,3766,0,Handicap Hurdle,"chased leader, closer in 4th halfway, pushed along after 2 out and no impression before last, no extra",10,None,Right Handed,37,4,Flat,0.0,
17:25:00,Ballinrobe,Mustafa (IRE),Adare Manor Opportunity Handicap Hurdle (80-102),Irish,4yo+,Non-Major,Handicap Hurdle,2m1f ,6372,Good,15,National Hunt,99,Right Handed,0,"Walsh, John J",7,153,"Ryan, N J",2,Non Fav,86,33.0,11,37.53736,17.2499184,10.000457600000004,1.5,0.4021,82.79767356928001,42,2,0,0,4,0,0,38,4,11,44,4,9,0,0,0,1,0,0,5,0,0,11,1,9,113,8,7,251,12,5,13,1,8,90090,(IRE),0,Male,Winged Love (IRE),Thirteenth,Ninth,89.0,0.0,0.0,0.0,0,0,0,0,Clonmel,Irish,5310.0,2m ,16.0,28.0,159.0,126,Limerick,Irish,6372.0,2m ,18.0,300.0,157.0,301,Roscommon,Irish,6372.0,2m5f ,14.0,125.0,Tenth,5,0,,,,Soft,Heavy,Soft,Systaflame (IRE),None,None,0,0,0,5,0,0,151,Clear Second,30.0,53.25,1,0,0,0,13,None,Flat,Gelding,5,1,0,1,0,90.5,93,1,0,Hurdle,11,16,67,0,0,10,16,33.0,33.0,Systematic,,,,,,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2022-05-03,,2022-05-03,17:25:00,4yo+,Irish,2m1f ,6372,Good,14,12th,8,Mustafa (IRE),40.0,86,4 mins 18.70s,258.7,51.18,92.5,17.0,12,National Hunt,84.03855719227226,16.0,3,3,3766,0,Handicap Hurdle,"rear of mid-division, never a factor, pushed along and detached in rear after 2 out, no extra",11,None,Right Handed,42,5,Flat,,
17:25:00,Ballinrobe,Echo Gate (IRE),Adare Manor Opportunity Handicap Hurdle (80-102),Irish,4yo+,Non-Major,Handicap Hurdle,2m1f ,6372,Good,15,National Hunt,99,Right Handed,0,"Cromwell, Gavin Patrick",4,152,"ODwyer, Charlie",0,Non Fav,91,16.0,12,33.7175632,17.093152439999997,10.5857304,1.4,0.8005,81.29297012466667,52,9,0,0,21,2,10,98,8,8,146,8,5,0,0,0,1,0,0,37,4,11,87,5,6,802,75,9,1577,141,9,43,4,9,800,(IRE),0,Male,Libertarian,Fourteenth,Seventeenth,0.0,0.0,0.0,,0,0,0,0,Gowran Park,Irish,6372.0,2m ,15.0,100.0,151.0,59,Navan,Irish,6638.0,2m ,19.0,80.0,154.0,73,Gowran Park,Irish,6638.0,2m ,16.0,14.0,Eighth,3,0,,,,Heavy,Yielding,Heavy,Storm In Sight,None,None,0,0,0,3,0,0,146,Joint Third,15.0,188.55,0,0,0,0,20,None,Flat,Gelding,3,0,0,0,0,90.5,93,0,0,Hurdle,15,11,0,0,0,41,19,20.0,14.0,Flemensfirth (USA),,,,,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2022-05-03,,2022-05-03,17:25:00,4yo+,Irish,2m1f ,6372,Good,14,7th,3.75,Echo Gate (IRE),28.0,91,4 mins 18.70s,258.7,19.68,92.5,17.0,7,National Hunt,46.0,12.205773701,3,3,3766,0,Handicap Hurdle,"towards rear, no impression after 3 out, 9th and pushed along after next, kept on one pace run-in, never a factor",12,None,Right Handed,52,3,Flat,0.0,
17:25:00,Ballinrobe,Tullypole Annie (IRE),Adare Manor Opportunity Handicap Hurdle (80-102),Irish,4yo+,Non-Major,Handicap Hurdle,2m1f ,6372,Good,15,National Hunt,99,Right Handed,0,"Flood, Peter",4,148,"OHanlon, P J",0,Non Fav,87,4.5,15,69.395,17.10971136,9.944202799999998,2.1915,0.0227,119.38389308,33,10,1,10,21,2,10,197,11,6,260,17,7,0,0,0,10,0,0,2,0,0,5,0,0,35,0,0,44,1,2,1,0,0,2009005,(IRE),0,Female,Dragon Pulse (IRE),Fifth,Twelfth,87.0,0.0,0.0,0.0,0,4,4,0,Naas,Irish,5310.0,2m ,20.0,14.0,150.0,123,Punchestown,Irish,6372.0,1m7½f ,20.0,250.0,149.0,161,Punchestown,Irish,6372.0,2m ,20.0,250.0,Tenth,23,1,,,,Good To Yielding,Heavy,Good To Yielding,Misscomplacent,None,None,9,0,0,22,1,5,146,Joint Third,0.15,7.50,3,0,0,17,33,None,Flat,Filly,10,17,1,1,0,90.5,93,4,0,Hurdle,9,10,11,0,0,12,12,4.5,4.0,Compton Place,Curragh,6f ,6.5,Yielding,65.0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,2,2022-05-03,,2022-05-03,17:25:00,4yo+,Irish,2m1f ,6372,Good,14,1st,,Tullypole Annie (IRE),7.5,87,4 mins 18.70s,258.7,,92.5,17.0,1,National Hunt,11.0,3.736223980379364,3,3,3766,0,Handicap Hurdle,"led early, soon chased clear leader, closer in 2nd halfway, headway to dispute lead after 2 out, pushed along and led entering straight, soon ridden and kept on well final 150 yards",15,None,Right Handed,33,23,Flat,6372.0,
