racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,
"2022-05-02","14:06:00","Beverley","Pure Broadband Just Really Good Broadband Handicap","3yo","Class 5",,"5f ","4397","Good","10","2nd","2","Bicep (IRE)","10","Tuer, Grant","3","Stammers, Oliver","3","125","16",,"68","1 mins 2.51s","62.51","2","67.5","5","2","Flat","25","5.5","3","3","1100","0","Handicap","prominent, pushed along over 2f out, ridden over 1f out, ran on to go second towards finish, no match for winner","5","Inside","Straight",,"12","7","Mehmas (IRE)","Flat",
"2022-05-02","14:06:00","Beverley","Pure Broadband Just Really Good Broadband Handicap","3yo","Class 5",,"5f ","4397","Good","10","3rd","NK","Desert Team (IRE)","2","Crisford, Simon","3","Sousa, Silvestre De","0","133","1","(Fav)","73","1 mins 2.51s","62.51","2.15","67.5","5","3","Flat","2.246333515600343","1.4355125813298948","3","3","1100","0","Handicap","led, pushed along 2f out, ridden and headed over 1f out, kept on final furlong","2","Inside","Straight",,"9","3","Invincible Spirit (IRE)","Flat",
"2022-05-02","14:06:00","Beverley","Pure Broadband Just Really Good Broadband Handicap","3yo","Class 5",,"5f ","4397","Good","10","4th","0.5","Dandy Dinmont (IRE)","7","Tinkler, N","3","McManoman, Faye","3","125","12",,"68","1 mins 2.51s","62.51","2.65","67.5","5","4","Flat","16.5","3.822685238","3","3","1100","0","Handicap","raced keenly, midfield, pushed along over 1f out, soon ridden, kept on inside final furlong","3","Inside","Straight",,"9","4","Dandy Man (IRE)","Flat",
"2022-05-02","14:06:00","Beverley","Pure Broadband Just Really Good Broadband Handicap","3yo","Class 5",,"5f ","4397","Good","10","5th","1.75","Lunasa (IRE)","5","Stubbs, Mrs L","3","Mason, Joanna","3","121","40",,"64","1 mins 2.51s","62.51","4.4","67.5","5","5","Flat","66.4757951821381","10.074720519676486","3","3","1100","0","Handicap","outpaced in rear, ridden over 1f out, stayed on inside final furlong, never nearer","8","Inside","Straight",,"38","11","Ivawood (IRE)","Flat",
"2022-05-02","14:06:00","Beverley","Pure Broadband Just Really Good Broadband Handicap","3yo","Class 5",,"5f ","4397","Good","10","6th","NK","Monsieur Kodi (IRE)","1","Fahey, R A","3","Hanagan, Paul","0","123","10",,"63","1 mins 2.51s","62.51","4.55","67.5","5","6","Flat","13.168472009751127","3.439639620454545","3","3","1100","0","Handicap","chased leaders, ridden over 1f out, no extra final furlong","9","Inside","Straight",,"139","4","Kodiac","Flat",
"2022-05-02","14:06:00","Beverley","Pure Broadband Just Really Good Broadband Handicap","3yo","Class 5",,"5f ","4397","Good","10","7th","HD","May Blossom","3","OMeara, D","3","Tudhope, Daniel","0","136","6.5",,"76","1 mins 2.51s","62.51","4.65","67.5","5","7","Flat","7.817278176582986","2.2321163236694703","3","3","1100","0","Handicap","missed break, mid-division, pushed along over 1f out, switched left inside final furlong, never in contention","1","Inside","Straight","Vsor","9","13","Mayson","Flat",
"2022-05-02","14:06:00","Beverley","Pure Broadband Just Really Good Broadband Handicap","3yo","Class 5",,"5f ","4397","Good","10","8th","NSE","Lucky Lucky Lucky (IRE)","8","Tinkler, N","3","Scott, Rowan","0","128","7",,"68","1 mins 2.51s","62.51","4.68","67.5","5","8","Flat","9.8","2.6112411841715586","3","3","1100","0","Handicap","mid-division, pushed along over 2f out, plugged on one pace from over 1f out","4","Inside","Straight",,"16","6","Footstepsinthesand","Flat",
"2022-05-02","14:06:00","Beverley","Pure Broadband Just Really Good Broadband Handicap","3yo","Class 5",,"5f ","4397","Good","10","9th","1.25","Contactless (IRE)","4","Mullaney, L A","3","Hardie, Cameron","0","118","33",,"58","1 mins 2.51s","62.51","5.93","67.5","5","9","Flat","50","8.468822267595822","3","3","1100","0","Handicap","chased leaders, outpaced over 3f out, pushed along over 2f out, faded over 1f out","10","Inside","Straight","CkPc TT","26","6","Dandy Man (IRE)","Flat",
"2022-05-02","14:06:00","Beverley","Pure Broadband Just Really Good Broadband Handicap","3yo","Class 5",,"5f ","4397","Good","10","10th","7","Jungle Bee (IRE)","9","Easterby, T D","3","Allan, David","0","127","33",,"67","1 mins 2.51s","62.51","12.93","67.5","5","10","Flat","50.66769263252384","8","3","3","1100","0","Handicap","slowly away, towards rear, pushed along over 2f out, soon weakened","6","Inside","Straight"," TT","9","8","Bungle Inthejungle","Flat",
"2022-05-02","14:41:00","Beverley","Dacre Arms Handicap","4yo+","Class 6",,"7.5f ","3456","Good","11","1st",,"Esticky End (IRE)","5","Barron, T D","4","Beasley, Connor","0","134","8.5",,"56","1 mins 33.43s","93.43",,"55","7.5","1","Flat","12","3.073528028158398","3","3","1636","0","Handicap","led early, soon headed and tracked leader, ridden along 2f out, soon every chance, kept on well to lead inside final 150yds, driven out, held on","2","Inside","Right Handed",,"250","13","Estidhkaar (IRE)","Flat",
"2022-05-02","14:41:00","Beverley","Dacre Arms Handicap","4yo+","Class 6",,"7.5f ","3456","Good","11","2nd","0.5","Hardy","2","Macey, Jessica","4","Stammers, Oliver","3","128","7",,"53","1 mins 33.43s","93.43","0.5","55","7.5","2","Flat","9","2.5721732736719427","3","3","1636","0","Handicap","prominent, driven along 2f out, switched right entering final furlong, stayed on strongly to take second inside final 150yds, just held","7","Inside","Right Handed","Vsor","15","8","Heeraat (IRE)","Flat",
"2022-05-02","14:41:00","Beverley","Dacre Arms Handicap","4yo+","Class 6",,"7.5f ","3456","Good","11","3rd","0.5","Kylie Rules","10","Carr, Mrs R A","7","Sullivan, James P","0","128","5.5",,"50","1 mins 33.43s","93.43","1","55","7.5","3","Flat","7.9684645616837955","2.48","3","3","1636","0","Handicap","in rear of mid-division, going okay when shaken up over 2f out, ridden and stayed on well inside final furlong, not pace to challenge","10","Inside","Right Handed",,"28","45","Aussie Rules (USA)","Flat",
"2022-05-02","14:41:00","Beverley","Dacre Arms Handicap","4yo+","Class 6",,"7.5f ","3456","Good","11","4th","0.75","Martins Brig (IRE)","4","Thompson, D W","5","Waugh, Amie","5","128","9",,"55","1 mins 33.43s","93.43","1.75","55","7.5","4","Flat","13","3.4","3","3","1636","0","Handicap","mid-division on inner, ridden and switched right over 2f out, kept on inside final furlong, not pace to challenge","5","Inside","Right Handed","CkPc","311","16","Equiano (FR)","Flat",
"2022-05-02","14:41:00","Beverley","Dacre Arms Handicap","4yo+","Class 6",,"7.5f ","3456","Good","11","5th","0.75","How Bizarre","1","Bailey, Liam","7","Tudhope, Daniel","0","133","1.25","(Fav)","55","1 mins 33.43s","93.43","2.5","55","7.5","5","Flat","2.403583790259103","1.35","3","3","1636","0","Handicap","tracked leader, headway on outer and led early, shaken up 2f out, every chance when headed inside final 150yds, ran on","4","Inside","Right Handed","Blnk","5","48","Society Rock (IRE)","Flat",
"2022-05-02","14:41:00","Beverley","Dacre Arms Handicap","4yo+","Class 6",,"7.5f ","3456","Good","11","6th","3","Win Win Power (IRE)","8","Bishop, Frank","5","Mason, Joanna","3","131","22",,"56","1 mins 33.43s","93.43","5.5","55","7.5","6","Flat","30","5.714227054705189","3","3","1636","0","Handicap","in rear, ridden along 3f out, kept on same pace inside final furlong, never dangerous","3","Inside","Right Handed"," TT","26","20","Exceed And Excel (AUS)","Flat",
"2022-05-02","14:41:00","Beverley","Dacre Arms Handicap","4yo+","Class 6",,"7.5f ","3456","Good","11","7th","NK","Blades Equal","7","Eyre, J L","4","Allan, David","0","133","50",,"55","1 mins 33.43s","93.43","5.65","55","7.5","7","Flat","95.004893879","15.318103164","3","3","1636","0","Handicap","never better than mid-division","6","Inside","Right Handed","Hood","178","5","Equiano (FR)","Flat",
"2022-05-02","14:41:00","Beverley","Dacre Arms Handicap","4yo+","Class 6",,"7.5f ","3456","Good","11","8th","0.75","Bellevue Lad","3","Thompson, D W","4","Eaves, Tom","0","128","28",,"50","1 mins 33.43s","93.43","6.4","55","7.5","8","Flat","43.828840773272105","7.8","3","3","1636","0","Handicap","held up in mid-division, pushed along 3f out, soon ridden, no extra inside final furlong, weakened","8","Inside","Right Handed",,"181","8","Hot Streak (IRE)","Flat",
"2022-05-02","14:41:00","Beverley","Dacre Arms Handicap","4yo+","Class 6",,"7.5f ","3456","Good","11","9th","1","Mighty Fine (FR)","6","Brown, D H","4","McSweeney, O","5","130","12",,"57","1 mins 33.43s","93.43","7.4","55","7.5","9","Flat","15.48784246768351","3.95","3","3","1636","0","Handicap","went left start, took keen hold, held up in rear of mid-division, shaken up over 2f out, soon ridden, weakened inside final furlong","1","Inside","Right Handed","Blnk","25","6","Acclamation","Flat",
"2022-05-02","14:41:00","Beverley","Dacre Arms Handicap","4yo+","Class 6",,"7.5f ","3456","Good","11","10th","7.5","Pixie Carter","9","Davies, J J","4","Lee, G","0","128","80",,"50","1 mins 33.43s","93.43","14.9","55","7.5","10","Flat","200","32.86479884287341","3","3","1636","0","Handicap","towards rear, struggling when shaken up along 3f out, ridden along 2f out, soon beaten","9","Inside","Right Handed",,"213","4","Monsieur Bond (IRE)","Flat",
"2022-05-02","14:41:00","Beverley","Dacre Arms Handicap","4yo+","Class 6",,"7.5f ","3456","Good","11","11th","20","Presidential (IRE)","11","Fell, Roger","8","Curtis, B A","0","127","12",,"49","1 mins 33.43s","93.43","34.9","55","7.5","11","Flat","18.442579546737694","4.6496462435540185","3","3","1636","0","Handicap","held up in rear, no response when driven along 2f out, tailed off","11","Inside","Right Handed",,"45","57","Invincible Spirit (IRE)","Flat",
"2022-05-02","15:16:00","Beverley","purebroadband.net Handicap","3yo","Class 4",,"7.5f ","7236","Good","6","1st",,"Scotch Mistress","1","OMeara, D","3","Tudhope, Daniel","0","130","5.5",,"75","1 mins 33.88s","93.88",,"75.5","7.5","1","Flat","4.6","2.33","2","2","1636","0","Handicap","tracked leaders, ridden and switched inside 2f out, good headway on inner entering final furlong, kept on strongly to lead inside final 150yds, driven out","5","Inside","Right Handed",,"177","3","Twilight Son","Flat",
"2022-05-02","15:16:00","Beverley","purebroadband.net Handicap","3yo","Class 4",,"7.5f ","7236","Good","6","2nd","0.75","Truely Aclaimed","2","Quinn, J J","3","Sullivan, James P","0","131","2.5","(Fav)","76","1 mins 33.88s","93.88","0.75","75.5","7.5","2","Flat","2.77","1.66","2","2","1636","0","Handicap","mid-division on outer, shaken up when making good headway three wide 3f out, soon ridden and every chance, led narrowly entering final furlong, headed final 150yds, ran on","3","Inside","Right Handed",,"19","8","Aclaim (IRE)","Flat",
"2022-05-02","15:16:00","Beverley","purebroadband.net Handicap","3yo","Class 4",,"7.5f ","7236","Good","6","3rd","3.25","Subjective Value","7","Johnston, M","3","Fanning, Joe","0","131","10",,"76","1 mins 33.88s","93.88","4","75.5","7.5","3","Flat","7.06","3.23","2","2","1636","0","Handicap","prominent, ridden and headway to challenge over 3f out, led narrowly 2f out, soon headed, held when briefly short of room final 150yds, not recover","4","Inside","Right Handed",,"46","10","Cable Bay (IRE)","Flat",
"2022-05-02","15:16:00","Beverley","purebroadband.net Handicap","3yo","Class 4",,"7.5f ","7236","Good","6","4th","HD","Leopold Bloom","3","Loughnane, David","3","McNamara, Adam","0","131","18",,"76","1 mins 33.88s","93.88","4.1","75.5","7.5","4","Flat","11.03","4.69","2","2","1636","0","Handicap","led, took keen hold, shaken up and headed 2f out, soon rallied and led narrowly entering final furlong, headed and no extra final 150yds","2","Inside","Right Handed",,"51","3","Ulysses (IRE)","Flat",
"2022-05-02","15:16:00","Beverley","purebroadband.net Handicap","3yo","Class 4",,"7.5f ","7236","Good","6","5th","1","La Feile","6","Fahey, R A","3","Hanagan, Paul","0","129","16",,"74","1 mins 33.88s","93.88","5.1","75.5","7.5","5","Flat","10.07","4.34","2","2","1636","0","Handicap","towards rear, shaken up and ridden over 2f out, kept on one pace inside final furlong, never a factor","6","Inside","Right Handed",,"184","5","Aclaim (IRE)","Flat",
"2022-05-02","15:16:00","Beverley","purebroadband.net Handicap","3yo","Class 4",,"7.5f ","7236","Good","6","6th","HD","Trust Bertie (IRE)","4","Tinkler, N","3","Scott, Rowan","0","128","18",,"73","1 mins 33.88s","93.88","5.2","75.5","7.5","6","Flat","11.03","4.69","2","2","1636","0","Handicap","held up in rear, driven over 2f out, no telling impression","7","Inside","Right Handed",,"220","2","Mehmas (IRE)","Flat",
"2022-05-02","15:51:00","Beverley","Brian Dixon Memorial Handicap","4yo+","Class 5",,"1m.5f ","4397","Good","10","1st",,"Bavardages (IRE)","10","Easterby, M W","5","Beasley, Connor","0","121","8",,"59","1 mins 46.51s","106.51",,"67","8.5","1","Flat","10.95","3.2","3","3","1860","0","Handicap","raced in last, shaken up and still plenty to do over 2f out, good headway when driven entering final furlong, stayed on strongly final 150yds, led final strides, just prevailed","11","Inside","Right Handed","Vsor","58","27","Dream Ahead (USA)","Flat",
"2022-05-02","15:51:00","Beverley","Brian Dixon Memorial Handicap","4yo+","Class 5",,"1m.5f ","4397","Good","10","2nd","NK","Plumette","8","Loughnane, David","6","Mitchell, Jack","0","134","8",,"72","1 mins 46.51s","106.51","0.15","67","8.5","2","Flat","10.95","3.2","3","3","1860","0","Handicap","mid-division, ridden over 2f out, good headway on outer to lead entering final furlong, kept on well but headed final strides","3","Inside","Right Handed",,"20","22","Compton Place","Flat",
"2022-05-02","15:51:00","Beverley","Brian Dixon Memorial Handicap","4yo+","Class 5",,"1m.5f ","4397","Good","10","3rd","HD","Al Qaasim (IRE)","4","OMeara, D","5","Tudhope, Daniel","0","129","1.63","(Fav)","67","1 mins 46.51s","106.51","0.25","67","8.5","3","Flat","2.86","1.41","3","3","1860","0","Handicap","prominent, going best when shaken up over 2f out, good headway when switched left to challenge approaching final furlong, soon every chance, ran on but not reach leaders","7","Inside","Right Handed","CkPc TT","6","16","Free Eagle (IRE)","Flat",
"2022-05-02","15:51:00","Beverley","Brian Dixon Memorial Handicap","4yo+","Class 5",,"1m.5f ","4397","Good","10","4th","HD","Dogged","2","Menzies, Rebecca","5","McDonald, P J","0","129","6.5",,"67","1 mins 46.51s","106.51","0.35","67","8.5","4","Flat","8.98","2.77","3","3","1860","0","Handicap","led, driven along 2f out, headed entering final furlong, rallied and kept on well inside final furlong, just held","6","Inside","Right Handed","CkPc TT","21","17","Due Diligence (USA)","Flat",
"2022-05-02","15:51:00","Beverley","Brian Dixon Memorial Handicap","4yo+","Class 5",,"1m.5f ","4397","Good","10","5th","5","Zihaam","1","Fell, Roger","8","Curtis, B A","0","135","11",,"73","1 mins 46.51s","106.51","5.35","67","8.5","5","Flat","14.98","4.1","3","3","1860","0","Handicap","slowly away, in touch, shaken up 3f out, soon ridden, switched left 2f out, kept on same pace inside final furlong, no telling impression","1","Inside","Right Handed","CkPc","4","55","Dutch Art","Flat",
"2022-05-02","15:51:00","Beverley","Brian Dixon Memorial Handicap","4yo+","Class 5",,"1m.5f ","4397","Good","10","6th","0.75","Motarajel","11","Easterby, T D","5","Fentiman, Duran","0","123","12",,"61","1 mins 46.51s","106.51","6.1","67","8.5","6","Flat","16.35","4.4","3","3","1860","0","Handicap","held up in rear, ridden and kept on one pace from 2f out, no telling impression","10","Inside","Right Handed","CkPc","7","13","Camacho","Flat",
"2022-05-02","15:51:00","Beverley","Brian Dixon Memorial Handicap","4yo+","Class 5",,"1m.5f ","4397","Good","10","7th","0.75","Poets Dawn","9","Easterby, T D","7","Wilkie, Brandon","7","128","20",,"73","1 mins 46.51s","106.51","6.85","67","8.5","7","Flat","27.57","6.88","3","3","1860","0","Handicap","close up on outer, shaken up when every chance 2f out, no extra inside final furlong","2","Inside","Right Handed",,"11","59","Poets Voice","Flat",
"2022-05-02","15:51:00","Beverley","Brian Dixon Memorial Handicap","4yo+","Class 5",,"1m.5f ","4397","Good","10","8th","2","Strangerontheshore","3","Tinkler, N","4","McManoman, Faye","3","122","14",,"63","1 mins 46.51s","106.51","8.85","67","8.5","8","Flat","19.11","5.01","3","3","1860","0","Handicap","held up in mid-division on inner, driven along 2f out, never a factor","9","Inside","Right Handed",,"19","15","Cable Bay (IRE)","Flat",
"2022-05-02","15:51:00","Beverley","Brian Dixon Memorial Handicap","4yo+","Class 5",,"1m.5f ","4397","Good","10","9th","1","Little Jo","6","Tutty, Gemma","8","Robinson, Ben","0","134","20",,"72","1 mins 46.51s","106.51","9.85","67","8.5","9","Flat","27.57","6.88","3","3","1860","0","Handicap","chased leaders, driven over 2f out, weakened inside final furlong","4","Inside","Right Handed",,"27","39","Major Cadeaux","Flat",
"2022-05-02","15:51:00","Beverley","Brian Dixon Memorial Handicap","4yo+","Class 5",,"1m.5f ","4397","Good","10","10th","17","Tiger Touch (USA)","5","OMeara, D","5","Sousa, Silvestre De","0","129","7",,"67","1 mins 46.51s","106.51","26.85","67","8.5","10","Flat","9.63","2.91","3","3","1860","0","Handicap","tracked leader, pulled hard, ridden and weakened from 2f out, tailed off","8","Inside","Right Handed",,"220","3","American Pharoah (USA)","Flat",
